,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
890471,1342,1623,2,974774291,M,35,0,94560,Wishmaster (1997),Horror,False
855280,5054,2537,2,1009573719,M,35,2,20818,Beyond the Poseidon Adventure (1979),Adventure,False
657008,1142,2141,4,974877539,M,18,1,43623,"American Tail, An (1986)",Animation|Children's|Comedy,False
748883,2793,3740,4,972941554,M,35,7,70116,Big Trouble in Little China (1986),Action|Comedy,False
828806,1680,2467,5,974712635,M,25,20,95380,"Name of the Rose, The (1986)",Mystery,False
978485,5428,1725,5,960080354,F,25,6,28412,"Education of Little Tree, The (1997)",Drama,False
80480,5504,2126,4,959736026,M,45,7,85287-2702,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
354105,1717,2336,5,1009256663,F,50,6,30307,Elizabeth (1998),Drama,False
910208,664,1951,4,975992508,M,35,18,74601,Oliver! (1968),Musical,False
79180,3474,1217,5,967132846,M,35,11,10538,Ran (1985),Drama|War,False
832611,5367,3712,2,960504024,M,18,4,55344,Soapdish (1991),Comedy,False
622618,3312,2720,1,981863912,F,18,4,90039,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,False
72593,3934,1210,3,965709445,M,25,0,44512,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
65962,920,2628,3,975204939,M,18,4,92173,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
884595,2599,3926,3,973795824,M,25,12,53154,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,False
471312,4363,1371,5,965184751,M,35,14,91602,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
670451,2240,1960,3,974598732,M,45,12,64117,"Last Emperor, The (1987)",Drama|War,False
795902,2544,930,4,974049437,M,45,1,52001,Notorious (1946),Film-Noir|Romance|Thriller,False
106478,4064,1945,5,965476325,M,45,0,20851,On the Waterfront (1954),Crime|Drama,False
218149,3780,3702,4,966032470,M,1,0,46979,Mad Max (1979),Action|Sci-Fi,False
560855,2544,246,4,978822434,M,45,1,52001,Hoop Dreams (1994),Documentary,False
621664,3884,1911,1,965818459,M,18,4,78759,Doctor Dolittle (1998),Comedy,False
624791,692,2369,3,975833334,F,25,0,85207,Desperately Seeking Susan (1985),Comedy|Romance,False
176948,5752,1968,3,958274759,F,56,0,14850,"Breakfast Club, The (1985)",Comedy|Drama,False
543545,2004,2393,4,974677182,M,45,19,53572,Star Trek: Insurrection (1998),Action|Sci-Fi,False
775000,2537,276,3,974053076,M,35,11,37620,Milk Money (1994),Comedy|Romance,False
617977,3064,2394,5,970076446,M,35,17,90026,"Prince of Egypt, The (1998)",Animation|Musical,False
753070,1635,2119,3,977112836,M,25,0,97212,Maximum Overdrive (1986),Horror,False
143357,1917,1917,2,975134467,M,18,10,92704,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
5923,45,1197,3,977990135,F,45,16,94110,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
803063,5015,2363,2,962592460,M,35,6,92672,Godzilla (Gojira) (1954),Action|Sci-Fi,False
353716,5738,1221,4,958418595,M,25,12,55406,"Godfather: Part II, The (1974)",Action|Crime|Drama,False
408951,3213,2302,4,968517463,F,25,1,83705,My Cousin Vinny (1992),Comedy,False
748989,3768,3740,3,966066605,M,25,4,86314,Big Trouble in Little China (1986),Action|Comedy,False
732257,1494,3435,5,974749812,M,25,17,38104,Double Indemnity (1944),Crime|Film-Noir,False
1243,4425,1193,4,965107353,M,35,7,98607,One Flew Over the Cuckoo's Nest (1975),Drama,False
380245,4483,555,4,965018881,F,25,6,72703,True Romance (1993),Action|Crime|Romance,False
807753,4915,1281,5,962676486,M,25,12,91423,"Great Dictator, The (1940)",Comedy,False
369456,1794,1639,2,974705372,M,25,11,20878,Chasing Amy (1997),Drama|Romance,False
301913,1088,2390,4,1017009093,F,1,10,98103,Little Voice (1998),Comedy,False
806931,2015,2065,4,988420660,M,18,4,01003,"Purple Rose of Cairo, The (1985)",Comedy|Drama|Romance,False
7320,3752,1197,5,966120994,F,18,1,86314,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
761339,4238,1663,5,965415420,M,35,16,44691,Stripes (1981),Comedy,False
60146,5738,1246,3,958415334,M,25,12,55406,Dead Poets Society (1989),Drama,False
43892,839,1961,5,975358444,M,25,0,98103,Rain Man (1988),Drama,False
482411,438,2252,3,980904648,M,18,11,53705,Hero (1992),Comedy|Drama,False
434401,482,2133,3,976222408,M,25,14,55305,Adventures in Babysitting (1987),Adventure|Comedy,False
928673,5161,1460,1,961909021,M,25,4,30052,That Darn Cat! (1997),Children's|Comedy|Mystery,False
890284,588,2349,4,975944227,F,25,11,23220,Mona Lisa (1986),Comedy|Thriller,False
369850,4058,1639,5,996712869,M,25,6,73118,Chasing Amy (1997),Drama|Romance,False
812084,1592,1235,4,974737771,M,35,7,50111,Harold and Maude (1971),Comedy,False
739103,3112,3618,4,969478021,M,18,12,98133,Small Time Crooks (2000),Comedy,False
802756,1861,3726,3,974733379,M,50,16,92129,Assault on Precinct 13 (1976),Action|Thriller,False
498489,6035,1042,1,956713183,F,25,1,78734,That Thing You Do! (1996),Comedy,False
672086,3942,1606,1,965775219,M,18,4,49855,Kull the Conqueror (1997),Action|Adventure,False
284953,3441,2959,4,972796054,F,25,14,94109,Fight Club (1999),Drama,False
505703,2164,1129,4,974613325,M,35,0,95826,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
723056,329,2416,3,981750388,M,35,7,02115,Back to School (1986),Comedy,False
801639,1285,3366,4,975658210,M,35,4,98125,Where Eagles Dare (1969),Action|Adventure|War,False
636035,4569,2912,3,964470192,M,25,0,21532,"Limey, The (1999)",Action|Crime|Drama,False
692180,5369,2064,1,960487659,M,25,15,02139,Roger & Me (1989),Comedy|Documentary,False
439346,5134,2640,3,962090429,M,25,17,95014,Superman (1978),Action|Adventure|Sci-Fi,False
963754,1680,1445,1,974838427,M,25,20,95380,McHale's Navy (1997),Comedy|War,False
991516,1053,3445,3,974953175,M,35,0,18360,Eyes of Laura Mars (1978),Mystery|Thriller,False
112830,4892,442,2,962737132,M,25,12,55405,Demolition Man (1993),Action|Sci-Fi,False
347831,3664,1674,3,966401994,F,35,1,94043,Witness (1985),Drama|Romance|Thriller,False
99505,1308,2490,4,974785166,M,1,10,75082,Payback (1999),Action|Thriller,False
167862,695,780,3,975560524,F,18,1,04240,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
192287,3055,1615,4,998157316,F,25,3,98501,"Edge, The (1997)",Adventure|Thriller,False
260005,3715,2716,4,966266832,M,18,5,55428,Ghostbusters (1984),Comedy|Horror,False
317330,533,32,4,976141422,M,25,12,27514,Twelve Monkeys (1995),Drama|Sci-Fi,False
795041,3705,922,4,966287514,M,45,7,30076,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,False
241152,712,296,4,975601625,M,25,0,95136,Pulp Fiction (1994),Crime|Drama,False
868526,1778,289,4,976177980,M,18,4,94704,Only You (1994),Comedy|Romance,False
827669,3476,3681,5,967134264,M,50,0,44126,For a Few Dollars More (1965),Western,False
441717,1542,1918,4,974743652,M,18,17,12054,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,False
167836,603,780,3,975874131,F,25,6,32256,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
528012,4186,2011,3,965327621,M,25,7,33308,Back to the Future Part II (1989),Comedy|Sci-Fi,False
263054,222,1127,4,976834541,M,25,1,55116,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,False
885419,3847,3390,1,965882226,M,25,7,12801,Shanghai Surprise (1986),Adventure,False
631860,2455,2664,5,974180438,M,35,7,48197,Invasion of the Body Snatchers (1956),Horror|Sci-Fi,False
102595,1216,589,4,974849371,M,25,2,90292,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,False
725336,3716,65,4,966267124,M,18,12,36115,Bio-Dome (1996),Comedy,False
150707,1698,1955,4,975875682,M,35,2,97214,Kramer Vs. Kramer (1979),Drama,False
414035,1262,3623,3,974822210,M,25,4,22903,Mission: Impossible 2 (2000),Action|Thriller,False
692581,48,2574,3,978147458,M,25,4,92107,"Out-of-Towners, The (1999)",Comedy,False
154649,4898,21,2,962712695,M,25,1,27713,Get Shorty (1995),Action|Comedy|Drama,False
599873,3519,832,3,969989464,F,25,14,11215,Ransom (1996),Drama|Thriller,False
81194,4592,3107,4,964300075,M,18,4,66044,Backdraft (1991),Action|Drama,False
916429,5470,3317,3,987806420,M,56,7,20003-2712,Wonder Boys (2000),Comedy|Drama,False
840716,3576,948,3,966724897,M,50,7,68046,Giant (1956),Drama,False
410538,3791,2166,2,966019111,M,50,18,60516,Return to Paradise (1998),Drama|Romance,False
961040,2030,3813,4,974748155,M,25,4,77345,Interiors (1978),Drama,False
537045,10,1583,4,978230461,F,35,1,95370,"Simple Wish, A (1997)",Children's|Fantasy,False
575216,3898,1303,3,965776198,M,45,11,01772,"Man Who Would Be King, The (1975)",Adventure,False
32236,4208,1721,1,965321174,F,35,0,90403,Titanic (1997),Drama|Romance,False
665780,5776,1876,4,958169257,M,18,12,97205,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
133664,615,1198,5,975805801,M,50,17,32951,Raiders of the Lost Ark (1981),Action|Adventure,False
562738,981,3396,3,977421648,M,25,20,02141,"Muppet Movie, The (1979)",Children's|Comedy,False
23725,1148,1270,5,974871645,M,35,17,92618,Back to the Future (1985),Comedy|Sci-Fi,False
355237,1752,1393,2,975733096,M,25,3,96813,Jerry Maguire (1996),Drama|Romance,False
713746,4089,2150,3,965536945,M,25,7,79416,"Gods Must Be Crazy, The (1980)",Comedy,False
544886,2164,1302,3,974617043,M,35,0,95826,Field of Dreams (1989),Drama,False
114185,1015,1408,4,975103670,M,35,3,11220,"Last of the Mohicans, The (1992)",Action|Romance|War,False
139554,3327,95,1,988592236,M,18,12,91423,Broken Arrow (1996),Action|Thriller,False
850563,3259,3864,2,1037674578,F,18,4,95616,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,False
176909,5620,1968,4,969984682,M,35,14,55330,"Breakfast Club, The (1985)",Comedy|Drama,False
157121,1097,380,3,974926944,M,18,17,92109,True Lies (1994),Action|Adventure|Comedy|Romance,False
574093,1589,3897,4,974734645,M,25,0,95136,Almost Famous (2000),Comedy|Drama,False
652853,3336,2989,2,968043653,M,35,17,93436,For Your Eyes Only (1981),Action,False
265029,4260,3016,4,965322896,M,25,16,59079,Creepshow (1982),Horror,False
1828,1087,661,3,990549151,M,25,16,08826,James and the Giant Peach (1996),Animation|Children's|Musical,False
663456,2757,3398,3,973190097,M,25,2,10023,"Muppets Take Manhattan, The (1984)",Children's|Comedy,False
516458,3394,969,4,967491979,M,35,7,90069,"African Queen, The (1951)",Action|Adventure|Romance|War,False
414632,3934,3623,2,965702805,M,25,0,44512,Mission: Impossible 2 (2000),Action|Thriller,False
737634,4054,3104,3,965505990,M,35,3,68122,Midnight Run (1988),Action|Adventure|Comedy|Crime,False
666528,1546,2248,2,974821878,M,25,4,22903,Say Anything... (1989),Comedy|Drama|Romance,False
715093,3410,185,2,1022390189,M,35,1,20653,"Net, The (1995)",Sci-Fi|Thriller,False
410026,3321,1148,4,967917089,M,35,1,95380,"Wrong Trousers, The (1993)",Animation|Comedy,False
1013,3651,1193,5,966456231,M,25,14,98103,One Flew Over the Cuckoo's Nest (1975),Drama,False
309020,2643,272,3,973561910,M,45,17,99005,"Madness of King George, The (1994)",Drama,False
428516,3138,3363,3,969048938,M,35,17,46229,American Graffiti (1973),Comedy|Drama,False
622622,3390,2720,3,967910602,F,45,20,02476,Inspector Gadget (1999),Action|Adventure|Children's|Comedy,False
418444,3380,1307,4,967587404,M,50,0,20815,When Harry Met Sally... (1989),Comedy|Romance,False
937572,4088,2880,3,965431507,M,25,3,77057,Operation Condor 2 (Longxiong hudi) (1990),Action|Adventure|Comedy,False
123394,1943,1801,4,974765820,M,18,4,91501,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,False
832646,5996,3712,4,1020097849,F,25,0,87114,Soapdish (1991),Comedy,False
940879,1216,2818,1,974849017,M,25,2,90292,Iron Eagle IV (1995),Action|War,False
686195,1609,1242,4,974732761,F,35,9,06830,Glory (1989),Action|Drama|War,False
614588,1639,628,5,974716734,M,25,17,95405,Primal Fear (1996),Drama|Thriller,False
656890,5573,232,3,959300992,F,35,1,14619,Eat Drink Man Woman (1994),Comedy|Drama,False
46800,109,260,4,977516214,M,45,15,92028,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
934098,3921,69,3,965718639,M,25,14,95820,Friday (1995),Comedy,False
924988,3618,2434,3,967122023,M,56,17,22657,Down in the Delta (1998),Drama,False
839979,5916,2919,3,957321363,M,50,20,48230,Year of Living Dangerously (1982),Drama|Romance,False
697912,3442,1974,1,967306317,M,18,12,20878,Friday the 13th (1980),Horror,False
310585,789,1093,3,975429132,M,18,1,67212,"Doors, The (1991)",Drama|Musical,False
790860,2038,3263,4,974670721,F,45,1,33301,White Men Can't Jump (1992),Comedy,False
740314,5950,11,3,957444421,M,25,4,19713,"American President, The (1995)",Comedy|Drama|Romance,False
336832,5519,3685,3,959654635,M,35,15,33167,Prizzi's Honor (1985),Comedy|Drama|Romance,False
94611,1211,3256,4,976218271,M,18,4,10027,Patriot Games (1992),Action|Thriller,False
392287,3309,367,4,967969121,M,25,17,20707,"Mask, The (1994)",Comedy|Crime|Fantasy,False
774001,3945,2247,3,965691687,F,45,1,96778,Married to the Mob (1988),Comedy,False
332525,343,1569,4,1044804974,F,35,3,55127,My Best Friend's Wedding (1997),Comedy|Romance,False
76385,791,3578,4,981309067,M,35,7,27511,Gladiator (2000),Action|Drama,False
344201,2024,2469,3,974673647,M,1,19,06614,Peggy Sue Got Married (1986),Comedy|Romance,False
838271,5594,3567,4,959726892,F,45,0,55419,Bossa Nova (1999),Comedy,False
786668,813,1713,2,975393261,M,18,4,70002,Mouse Hunt (1997),Children's|Comedy,False
331513,5996,597,4,956853841,F,25,0,87114,Pretty Woman (1990),Comedy|Romance,False
810242,5362,946,2,960514532,M,35,13,63130,To Be or Not to Be (1942),Comedy|Drama|War,False
574322,2489,3897,4,1024429029,F,35,9,37843,Almost Famous (2000),Comedy|Drama,False
699042,4058,3082,3,965489516,M,25,6,73118,"World Is Not Enough, The (1999)",Action|Thriller,False
75558,4194,1213,5,965323964,M,18,4,60637,GoodFellas (1990),Crime|Drama,False
438404,457,2640,4,976232200,M,18,4,54703,Superman (1978),Action|Adventure|Sci-Fi,False
931381,1418,2771,3,974761270,M,18,4,48197,Brokedown Palace (1999),Drama,False
656691,1741,232,5,974711222,M,35,7,91107,Eat Drink Man Woman (1994),Comedy|Drama,False
832655,1137,3597,2,986527950,M,18,4,13165,Whipped (2000),Comedy,False
10196,5675,2804,4,958690662,M,35,14,30030,"Christmas Story, A (1983)",Comedy|Drama,False
324065,999,2406,3,975044672,M,25,15,62558,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,False
109369,4026,2858,5,965516827,M,25,7,68164,American Beauty (1999),Comedy|Drama,False
380329,5482,555,5,959866455,M,18,7,10014,True Romance (1993),Action|Crime|Romance,False
520658,1140,2948,5,974880694,F,45,2,73069,From Russia with Love (1963),Action,False
62832,4957,2194,4,962636765,M,25,2,48197,"Untouchables, The (1987)",Action|Crime|Drama,False
624710,26,2369,2,978146955,M,25,7,23112,Desperately Seeking Susan (1985),Comedy|Romance,False
17275,1595,2791,4,974767848,M,35,1,92683-1892,Airplane! (1980),Comedy,False
771262,651,1298,4,975708453,M,35,7,20895,Pink Floyd - The Wall (1982),Drama|Musical|War,False
946229,4979,2280,4,962606383,M,35,2,55423,Clay Pigeons (1998),Crime,False
568867,5286,440,4,961092142,M,45,16,97068,Dave (1993),Comedy|Romance,False
653941,889,1186,4,975261705,M,45,20,10024,"Sex, Lies, and Videotape (1989)",Drama,False
597135,4361,2724,3,966707215,M,35,15,83616,Runaway Bride (1999),Comedy|Romance,False
911092,493,3816,4,976214138,M,50,7,55016,"Official Story, The (La Historia Oficial) (1985)",Drama,False
472963,5738,2174,3,958415581,M,25,12,55406,Beetlejuice (1988),Comedy|Fantasy,False
610944,808,70,4,975393485,M,25,7,85226,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
294523,1207,1513,2,974846767,M,50,0,43617,Romy and Michele's High School Reunion (1997),Comedy,False
69879,4824,2916,2,962916489,M,25,7,55411,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
125091,2840,2353,3,972571082,M,25,0,60660,Enemy of the State (1998),Action|Thriller,False
476547,4210,1376,3,965320097,M,25,17,85710,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
629653,3020,164,3,1036709188,F,35,7,60302,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,False
1425,5064,1193,5,962479770,M,18,4,43215,One Flew Over the Cuckoo's Nest (1975),Drama,False
965523,1170,3117,3,974863105,M,56,3,10023,Ride with the Devil (1999),Drama|Romance|War,False
764709,2015,724,3,974851264,M,18,4,01003,"Craft, The (1996)",Drama|Horror,False
926245,5795,692,1,958145417,M,25,1,92688,Solo (1996),Action|Sci-Fi|Thriller,False
745540,2265,2409,4,974582849,M,56,13,60506,Rocky II (1979),Action|Drama,False
685978,424,1242,5,976292950,M,25,17,55112,Glory (1989),Action|Drama|War,False
627816,2010,3863,1,974676036,M,18,4,81520,"Cell, The (2000)",Sci-Fi|Thriller,False
219936,2522,1387,3,974064861,M,18,11,60614,Jaws (1975),Action|Horror,False
735089,5924,2642,2,957291570,M,35,0,55417,Superman III (1983),Action|Adventure|Sci-Fi,False
625089,2928,2369,2,971550125,M,25,2,90068,Desperately Seeking Susan (1985),Comedy|Romance,False
150025,3242,1954,5,968341175,M,50,13,94089,Rocky (1976),Action|Drama,False
457816,5837,2662,3,957841681,M,25,7,60607,"War of the Worlds, The (1953)",Action|Sci-Fi|War,False
117371,1695,480,4,974707943,M,25,1,97206,Jurassic Park (1993),Action|Adventure|Sci-Fi,False
149175,3727,3809,3,966218274,M,35,7,74401,What About Bob? (1991),Comedy,False
115630,5658,1084,4,958808598,M,56,0,32043,Bonnie and Clyde (1967),Crime|Drama,False
405873,447,3751,4,976236306,F,45,11,55105,Chicken Run (2000),Animation|Children's|Comedy,False
565096,2751,342,3,973197996,F,25,16,28120,Muriel's Wedding (1994),Comedy|Romance,False
654041,1926,1186,5,974770500,F,1,0,95404,"Sex, Lies, and Videotape (1989)",Drama,False
342098,37,912,4,978056487,F,25,9,66212,Casablanca (1942),Drama|Romance|War,False
396637,3202,3510,5,968572846,F,18,4,24060,Frequency (2000),Drama|Thriller,False
204139,1451,1304,4,974764146,M,35,20,90012,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
259246,1683,2716,4,974711903,F,25,7,98109,Ghostbusters (1984),Comedy|Horror,False
15456,4480,2918,4,965027006,M,25,0,94403,Ferris Bueller's Day Off (1986),Comedy,False
968367,1120,325,4,974913382,M,18,4,95616,National Lampoon's Senior Trip (1995),Comedy,False
203902,297,1304,4,976512887,M,18,2,97211,Butch Cassidy and the Sundance Kid (1969),Action|Comedy|Western,False
40903,2540,150,5,974046103,F,45,6,42420,Apollo 13 (1995),Drama,False
63090,117,648,4,977495380,M,25,17,33314,Mission: Impossible (1996),Action|Adventure|Mystery,False
670036,4132,3635,4,965354295,M,25,17,80112,"Spy Who Loved Me, The (1977)",Action,False
664167,1422,1367,3,978470103,M,35,17,55934,101 Dalmatians (1996),Children's|Comedy,False
131479,877,1552,1,975268933,M,25,0,90631,Con Air (1997),Action|Adventure|Thriller,False
77092,3074,3578,5,977083971,M,25,0,23451,Gladiator (2000),Action|Drama,False
451664,4491,317,4,965008094,M,18,4,52405,"Santa Clause, The (1994)",Children's|Comedy|Fantasy,False
673804,5002,44,4,962604252,M,25,17,90505,Mortal Kombat (1995),Action|Adventure,False
985884,4447,2900,3,965146801,M,45,5,32953,Monkey Shines (1988),Horror|Sci-Fi,False
514832,3922,2005,3,965713559,M,18,4,53211,"Goonies, The (1985)",Adventure|Children's|Fantasy,False
757075,5893,2301,3,957470405,M,25,7,02139,History of the World: Part I (1981),Comedy,False
531121,1246,1073,4,974891743,M,18,4,98225,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
209018,2240,2871,5,974598656,M,45,12,64117,Deliverance (1972),Adventure|Thriller,False
506917,2102,62,3,974655682,M,25,11,48825,Mr. Holland's Opus (1995),Drama,False
458388,3013,2300,5,970509536,M,45,17,97124,"Producers, The (1968)",Comedy|Musical,False
